product_id,channel,month,marketing_spend,strategy_code,campaign_name
SKU-01768,Retail,2025-01,3836.98,PPC,Ergonomic bandwidth-monitored Graphical User Interface
SKU-01036,Retail,2024-07,1314.37,Influencer,Right-sized asymmetric Graphic Interface
SKU-04173,Retail,2025-02,8957.41,PPC,Pre-emptive national software
SKU-00863,Wholesale,2024-11,3797.97,Influencer,Integrated homogeneous adapter
SKU-02765,Retail,2025-07,7917.43,Influencer,User-friendly dedicated paradigm
SKU-01725,Retail,2025-05,8844.29,PPC,Multi-layered optimizing product
SKU-05101,Online,2024-07,2201.52,PPC,Adaptive composite toolset
SKU-09459,Retail,2024-12,4933.74,PPC,Reverse-engineered grid-enabled firmware
SKU-09341,Retail,2024-11,5843.13,Influencer,Profit-focused composite encoding
SKU-04094,Retail,2024-11,2568.78,TV-Ad,Advanced well-modulated circuit
SKU-03514,Retail,2025-05,1037.81,Email,Assimilated holistic open system
SKU-07749,Wholesale,2025-05,9833.07,Influencer,Progressive background application
SKU-08827,Wholesale,2025-02,8532.63,Influencer,Fundamental executive definition
SKU-04052,Retail,2025-04,1868.29,TV-Ad,Triple-buffered needs-based Local Area Network
SKU-04811,Online,2025-01,8991.09,TV-Ad,Upgradable local projection
SKU-00904,Online,2024-09,5059.13,Influencer,Persistent leadingedge groupware
SKU-04722,Wholesale,2024-07,8373.18,Influencer,Fundamental optimal complexity
SKU-01903,Online,2024-11,1143.88,TV-Ad,Multi-layered responsive capability
SKU-05614,Retail,2024-10,2370.78,Email,Grass-roots impactful framework
SKU-08840,Retail,2025-02,3492.15,TV-Ad,Switchable non-volatile capacity
SKU-06528,Online,2024-07,9356.84,Influencer,Versatile maximized installation
SKU-09724,Retail,2024-07,5731.42,Influencer,Mandatory system-worthy structure
SKU-03778,Retail,2025-02,3188.93,Email,User-friendly empowering superstructure
SKU-02302,Online,2024-08,5990.44,Influencer,Synergized coherent support
SKU-07750,Wholesale,2025-04,9466.47,Influencer,Ameliorated maximized help-desk
SKU-08884,Retail,2024-09,2531.76,Email,Streamlined uniform data-warehouse
SKU-03825,Online,2024-07,1308.6,Email,Visionary coherent success
SKU-09829,Online,2024-11,8514.89,PPC,Seamless well-modulated info-mediaries
SKU-06843,Wholesale,2024-08,4470.33,Email,User-centric bifurcated hub
SKU-03069,Wholesale,2025-06,3271.48,Influencer,Open-source bottom-line interface
SKU-05763,Online,2024-11,5814.82,TV-Ad,Vision-oriented didactic pricing structure
SKU-06105,Wholesale,2024-12,389.9,Email,Digitized responsive interface
SKU-07894,Online,2024-09,4049.07,TV-Ad,Profit-focused modular utilization
SKU-07830,Retail,2024-08,4634.78,PPC,Open-source bifurcated structure
SKU-01729,Online,2024-11,9050.98,Email,Re-contextualized solution-oriented parallelism
SKU-08130,Wholesale,2024-07,5509.78,TV-Ad,Proactive bifurcated Internet solution
SKU-04582,Wholesale,2025-04,7324.24,PPC,Customizable multi-state utilization
SKU-07371,Wholesale,2025-03,4224.42,PPC,Mandatory homogeneous portal
SKU-06538,Retail,2025-05,2318.9,TV-Ad,Advanced mobile artificial intelligence
SKU-05500,Wholesale,2025-02,6615.8,PPC,Operative solution-oriented contingency
SKU-09069,Retail,2024-10,3491.11,PPC,Inverse demand-driven utilization
SKU-01156,Retail,2025-06,291.45,Email,Decentralized holistic database
SKU-02172,Retail,2025-01,9764.92,Influencer,Organized multi-tasking support
SKU-04794,Online,2025-01,7705.72,Influencer,Distributed upward-trending contingency
SKU-06142,Wholesale,2024-12,653.82,Influencer,Organized foreground structure
SKU-08197,Retail,2024-09,2525.47,PPC,Triple-buffered modular Graphic Interface
SKU-03124,Retail,2024-08,3012.69,Influencer,Virtual 24hour open system
SKU-07642,Retail,2025-05,5563.83,Email,Operative holistic alliance
SKU-03599,Online,2025-05,2967.08,Email,User-friendly eco-centric initiative
SKU-01485,Retail,2024-10,9122.2,Email,Business-focused fault-tolerant array
SKU-03200,Online,2024-11,8416.93,Influencer,Multi-channeled hybrid paradigm
SKU-08838,Wholesale,2024-12,9443.18,Email,Cross-group 4thgeneration flexibility
SKU-02915,Wholesale,2024-07,3909.61,Email,Adaptive content-based hub
SKU-09382,Online,2025-01,5038.93,Influencer,Fundamental 5thgeneration collaboration
SKU-01797,Wholesale,2025-05,2398.62,Email,Diverse empowering collaboration
SKU-09966,Wholesale,2024-10,4631.64,Email,Reverse-engineered fresh-thinking instruction set
SKU-09316,Wholesale,2025-06,7225.48,TV-Ad,Innovative static analyzer
SKU-08651,Retail,2024-09,6021.37,Email,Polarized intangible hierarchy
SKU-08444,Wholesale,2025-03,5124.67,Email,Synergized disintermediate superstructure
SKU-00468,Retail,2025-06,646.99,Email,Multi-lateral dynamic protocol
SKU-00694,Online,2024-07,9098.06,TV-Ad,Automated multi-state instruction set
SKU-07663,Online,2024-08,8671.67,Email,Configurable interactive superstructure
SKU-08529,Online,2025-04,2993.94,Influencer,Digitized 24hour extranet
SKU-09595,Wholesale,2025-06,8353.34,Email,Re-contextualized well-modulated firmware
SKU-05287,Retail,2024-10,5587.11,TV-Ad,Visionary zero tolerance orchestration
SKU-04532,Online,2024-10,3471.06,PPC,Re-engineered empowering throughput
SKU-00323,Online,2025-05,1536.35,TV-Ad,Grass-roots foreground Local Area Network
SKU-07633,Retail,2024-12,9197.29,PPC,Synergistic zero tolerance alliance
SKU-03622,Online,2024-12,1016.6,TV-Ad,Adaptive modular synergy
SKU-08722,Wholesale,2024-10,5739.49,TV-Ad,Compatible scalable infrastructure
SKU-01944,Retail,2024-11,7341.18,PPC,Automated local workforce
SKU-01170,Retail,2025-03,2176.95,Influencer,Front-line methodical benchmark
SKU-08177,Retail,2025-02,1584.78,TV-Ad,Enhanced modular help-desk
SKU-00267,Wholesale,2024-09,8068.88,TV-Ad,Balanced methodical Graphic Interface
SKU-07955,Online,2024-09,1285.76,Influencer,Progressive logistical access
SKU-07660,Online,2024-11,6972.62,Email,Balanced analyzing paradigm
SKU-01661,Retail,2025-04,4465.72,Influencer,Innovative foreground budgetary management
SKU-08758,Retail,2025-05,4826.23,Influencer,Re-contextualized upward-trending approach
SKU-09386,Retail,2025-02,9528.11,TV-Ad,Team-oriented methodical alliance
SKU-06872,Retail,2024-11,8697.23,PPC,Intuitive disintermediate implementation
SKU-06119,Retail,2024-11,3305.04,TV-Ad,Self-enabling client-driven array
SKU-04711,Wholesale,2024-12,6016.14,PPC,Mandatory discrete intranet
SKU-06388,Retail,2024-12,8188.01,Influencer,Front-line 5thgeneration extranet
SKU-07088,Wholesale,2025-06,2493.42,Email,Down-sized methodical challenge
SKU-03061,Retail,2025-06,7729.37,TV-Ad,Reduced non-volatile open architecture
SKU-09499,Retail,2024-09,9831.92,TV-Ad,Customer-focused encompassing leverage
SKU-02590,Online,2024-09,3260.96,PPC,Grass-roots multi-state website
SKU-01437,Wholesale,2024-12,9658.67,PPC,Self-enabling responsive concept
SKU-09519,Wholesale,2024-09,671.55,PPC,Customizable fresh-thinking open architecture
SKU-07527,Wholesale,2024-12,6225.03,Influencer,Secured real-time installation
SKU-00647,Online,2024-11,1656.69,Email,Ergonomic hybrid application
SKU-02591,Retail,2025-02,8562.68,Email,Digitized web-enabled Local Area Network
SKU-01123,Wholesale,2025-06,7992.25,Email,Customer-focused grid-enabled synergy
SKU-00577,Online,2025-04,2309.68,PPC,Realigned interactive Local Area Network
SKU-03987,Wholesale,2024-11,6006.6,PPC,Implemented national challenge
SKU-07042,Wholesale,2025-06,7901.99,Influencer,Upgradable demand-driven projection
SKU-05054,Online,2025-05,5205.63,Email,Cloned explicit encoding
SKU-05674,Retail,2024-09,6104.05,Email,Synergistic motivating function
SKU-06227,Wholesale,2025-03,9522.84,Influencer,Switchable system-worthy model
SKU-05080,Retail,2025-04,4346.55,PPC,Right-sized demand-driven ability
SKU-02266,Wholesale,2025-07,7988.65,Influencer,Cross-group disintermediate methodology
SKU-07495,Online,2024-09,979.59,Email,Advanced upward-trending implementation
SKU-03187,Online,2025-02,8462.0,TV-Ad,Adaptive non-volatile firmware
SKU-05580,Retail,2024-10,1557.91,PPC,Reduced responsive process improvement
SKU-06848,Wholesale,2024-10,2744.58,Email,Intuitive bottom-line policy
SKU-06439,Wholesale,2025-04,8621.82,Influencer,Down-sized stable budgetary management
SKU-02165,Retail,2024-08,7612.61,Influencer,Decentralized global approach
SKU-04981,Retail,2024-07,178.17,Email,Reduced modular definition
SKU-02896,Wholesale,2024-10,993.2,Email,Intuitive national parallelism
SKU-05058,Wholesale,2025-03,7587.16,PPC,Cross-group 24hour pricing structure
SKU-05324,Retail,2024-08,7504.14,Influencer,Ergonomic web-enabled parallelism
SKU-03115,Online,2024-12,9609.29,TV-Ad,Persevering eco-centric extranet
SKU-03830,Online,2025-01,4086.77,TV-Ad,Open-architected uniform open architecture
SKU-08367,Wholesale,2024-12,6620.88,Influencer,Synchronized object-oriented instruction set
SKU-01504,Online,2025-04,844.46,PPC,Innovative fresh-thinking knowledgebase
SKU-01771,Retail,2024-09,956.2,Email,Public-key context-sensitive time-frame
SKU-05306,Retail,2024-11,5159.99,TV-Ad,Virtual discrete superstructure
SKU-00066,Retail,2024-08,1115.36,Influencer,Customer-focused transitional open architecture
SKU-03569,Online,2025-02,4430.53,TV-Ad,Customer-focused scalable matrices
SKU-05603,Retail,2024-09,9497.22,TV-Ad,Operative system-worthy analyzer
SKU-08276,Online,2024-12,386.16,Email,Multi-channeled high-level knowledge user
SKU-09922,Online,2024-10,4709.81,TV-Ad,Function-based transitional middleware
SKU-07215,Wholesale,2024-10,2483.67,Email,Enhanced executive frame
SKU-07077,Online,2025-06,5652.16,PPC,Reverse-engineered leadingedge benchmark
SKU-08154,Online,2024-12,866.85,PPC,Enhanced intangible challenge
SKU-04172,Retail,2024-07,8998.93,TV-Ad,Down-sized client-server help-desk
SKU-08052,Retail,2024-09,731.88,Email,Fundamental client-driven installation
SKU-02324,Wholesale,2025-03,717.8,TV-Ad,User-friendly reciprocal Local Area Network
SKU-02534,Retail,2024-09,7108.44,Email,Enterprise-wide coherent moratorium
SKU-05504,Wholesale,2025-03,9838.98,Influencer,Universal global framework
SKU-01202,Wholesale,2024-08,3587.24,Email,Intuitive zero-defect info-mediaries
SKU-09445,Online,2024-07,5338.1,TV-Ad,Intuitive global migration
SKU-00153,Wholesale,2025-02,9043.25,Email,Progressive client-driven budgetary management
SKU-01923,Online,2024-09,3885.63,Email,Universal foreground methodology
SKU-02809,Retail,2025-04,3410.37,TV-Ad,Implemented mission-critical toolset
SKU-01546,Online,2024-11,4978.0,TV-Ad,Reactive background analyzer
SKU-09376,Wholesale,2025-02,6881.21,PPC,Inverse multimedia data-warehouse
SKU-03348,Online,2024-08,2198.79,Influencer,Expanded eco-centric groupware
SKU-01224,Wholesale,2024-11,5427.49,Influencer,Enterprise-wide global adapter
SKU-05379,Online,2025-05,287.51,Influencer,Customer-focused analyzing ability
SKU-06445,Online,2024-12,1072.1,Influencer,Advanced disintermediate utilization
SKU-01569,Wholesale,2024-08,9547.23,Email,Ergonomic zero administration capacity
SKU-08962,Online,2025-06,537.86,Email,Team-oriented didactic standardization
SKU-00511,Retail,2024-08,4761.44,PPC,Team-oriented asynchronous ability
SKU-01451,Wholesale,2025-05,6151.22,Influencer,Optimized zero administration middleware
SKU-05047,Online,2024-10,5271.78,Email,Business-focused radical neural-net
SKU-04619,Online,2025-03,7396.35,Email,Expanded coherent frame
SKU-09492,Retail,2024-12,7218.45,Email,Integrated bifurcated hardware
SKU-04653,Retail,2025-06,8307.7,Email,Configurable empowering info-mediaries
SKU-09853,Retail,2025-05,835.96,Email,Proactive executive groupware
SKU-05413,Retail,2025-03,1106.55,TV-Ad,Switchable well-modulated synergy
SKU-06329,Online,2024-11,2173.42,Email,Open-source systematic migration
SKU-08196,Retail,2025-01,9402.31,TV-Ad,Proactive disintermediate initiative
SKU-01870,Wholesale,2024-12,9658.97,TV-Ad,Vision-oriented multi-tasking access
SKU-07596,Wholesale,2024-08,8577.84,Email,Progressive client-server paradigm
SKU-07415,Online,2024-10,344.98,TV-Ad,Distributed real-time strategy
SKU-06154,Online,2025-01,6171.16,PPC,Assimilated neutral moratorium
SKU-09183,Online,2024-07,2152.33,Email,Balanced demand-driven Internet solution
SKU-08178,Online,2025-04,1188.63,Influencer,Intuitive web-enabled attitude
SKU-08060,Online,2024-12,3936.37,TV-Ad,Focused real-time parallelism
SKU-06157,Wholesale,2025-07,6736.28,TV-Ad,Sharable analyzing capability
SKU-06500,Retail,2024-11,8746.53,TV-Ad,Re-contextualized zero administration definition
SKU-03524,Retail,2025-04,4407.64,PPC,Sharable systematic benchmark
SKU-09186,Online,2024-12,6744.31,PPC,Progressive holistic definition
SKU-08691,Wholesale,2025-01,8998.18,Email,Grass-roots mission-critical moderator
SKU-01543,Online,2025-04,298.54,Email,Enterprise-wide intermediate help-desk
SKU-07119,Wholesale,2025-01,9965.54,Influencer,Versatile multi-state time-frame
SKU-09436,Wholesale,2025-01,1803.54,Email,Managed encompassing capability
SKU-08672,Online,2025-01,102.7,PPC,Switchable interactive customer loyalty
SKU-07662,Wholesale,2024-07,2516.14,Influencer,Business-focused even-keeled middleware
SKU-00742,Wholesale,2024-11,2069.56,PPC,Cloned well-modulated circuit
SKU-08293,Online,2025-04,8264.99,Email,Horizontal tertiary instruction set
SKU-08173,Online,2025-02,8838.96,Email,Realigned tangible capability
SKU-06922,Wholesale,2024-11,4660.75,Email,Adaptive local portal
SKU-06795,Online,2024-10,9801.26,Influencer,Implemented empowering hardware
SKU-06680,Wholesale,2024-10,7390.86,PPC,Operative full-range success
SKU-00035,Retail,2025-02,9694.4,TV-Ad,Persistent directional throughput
SKU-02985,Wholesale,2025-04,3108.66,Email,Assimilated value-added secured line
SKU-00311,Retail,2025-02,3821.44,Influencer,Team-oriented even-keeled capacity
SKU-08590,Retail,2024-10,408.67,Email,Managed next generation Graphical User Interface
SKU-02701,Retail,2024-10,6695.43,TV-Ad,Intuitive background projection
SKU-01266,Online,2025-02,9872.72,Influencer,Advanced dynamic attitude
SKU-09601,Online,2025-06,5886.04,PPC,Adaptive composite project
SKU-03216,Online,2024-12,9915.5,TV-Ad,Adaptive 5thgeneration project
SKU-05791,Retail,2024-10,8735.87,Influencer,Polarized didactic complexity
SKU-03714,Wholesale,2025-04,1000.21,TV-Ad,Networked encompassing challenge
SKU-00873,Online,2024-11,6580.02,PPC,Implemented interactive instruction set
SKU-04784,Online,2025-03,7700.2,Email,Virtual discrete Local Area Network
SKU-06255,Wholesale,2025-04,5117.78,TV-Ad,Persevering user-facing adapter
SKU-04986,Online,2024-12,7993.9,PPC,Intuitive value-added Graphical User Interface
SKU-07893,Wholesale,2024-09,1529.2,PPC,Universal optimizing secured line
SKU-08817,Online,2025-05,4780.11,Influencer,Multi-channeled exuding infrastructure
SKU-05766,Retail,2025-06,9772.92,Influencer,Reduced 24/7 secured line
SKU-07683,Retail,2025-04,1784.6,TV-Ad,Switchable multi-state algorithm
SKU-02626,Retail,2024-12,9518.66,Email,Customizable executive task-force
SKU-06983,Retail,2024-10,4962.81,PPC,Compatible directional functionalities
SKU-09026,Online,2025-02,6366.28,PPC,Fully-configurable static installation
SKU-00170,Retail,2024-12,2610.52,TV-Ad,Persevering mission-critical algorithm
SKU-05602,Online,2024-11,8349.42,Email,Reduced multi-tasking leverage
SKU-09980,Wholesale,2025-05,8235.52,PPC,Centralized next generation encryption
SKU-04085,Online,2025-01,2192.98,Email,Object-based exuding functionalities
SKU-07962,Online,2024-12,6638.45,TV-Ad,Multi-tiered mission-critical info-mediaries
SKU-04375,Retail,2025-06,2546.8,Influencer,Expanded web-enabled flexibility
SKU-09507,Retail,2025-04,6639.87,Influencer,Fundamental zero-defect focus group
SKU-08530,Retail,2024-08,6937.84,TV-Ad,Profit-focused regional array
SKU-07032,Online,2024-10,9693.14,Email,Universal zero tolerance knowledge user
SKU-09157,Online,2025-05,3621.8,TV-Ad,Total 3rdgeneration implementation
SKU-01431,Online,2024-08,3063.16,Influencer,Cross-platform zero administration encryption
SKU-08344,Retail,2024-10,9989.32,PPC,Up-sized explicit standardization
SKU-01535,Wholesale,2024-08,6867.13,Influencer,Stand-alone intermediate archive
SKU-07848,Online,2025-01,4400.09,Email,Versatile local parallelism
SKU-01040,Retail,2024-12,3535.04,TV-Ad,Phased incremental interface
SKU-00127,Retail,2024-08,6749.69,PPC,Managed high-level monitoring
SKU-06801,Wholesale,2025-04,5633.8,PPC,Re-engineered systemic toolset
SKU-08631,Retail,2024-11,5802.67,Email,Advanced content-based core
SKU-05490,Retail,2025-04,9029.24,Email,Open-source regional methodology
SKU-04990,Wholesale,2024-08,1248.61,TV-Ad,Horizontal fresh-thinking throughput
SKU-05076,Online,2024-11,9213.93,PPC,Public-key 6thgeneration process improvement
SKU-00787,Wholesale,2025-05,8875.67,TV-Ad,Fully-configurable object-oriented process improvement
SKU-04155,Online,2024-12,7023.81,Influencer,Innovative national concept
SKU-09679,Retail,2025-06,3046.72,Email,Enhanced regional neural-net
SKU-04640,Wholesale,2025-06,9800.88,Email,Proactive real-time benchmark
SKU-02054,Wholesale,2024-12,5453.5,Email,Triple-buffered value-added policy
SKU-03660,Online,2025-05,8284.04,TV-Ad,Streamlined bottom-line frame
SKU-06330,Online,2024-09,7517.14,PPC,Stand-alone holistic ability
SKU-00314,Retail,2024-11,9982.19,Email,Switchable eco-centric budgetary management
SKU-07437,Retail,2025-05,2853.95,Influencer,Programmable modular toolset
SKU-01863,Online,2024-08,3279.99,Email,Expanded logistical matrices
SKU-00828,Wholesale,2024-10,4788.24,PPC,Streamlined user-facing Internet solution
SKU-05438,Wholesale,2025-03,228.92,Influencer,Profound demand-driven throughput
SKU-08897,Wholesale,2024-07,1961.34,TV-Ad,Assimilated stable leverage
SKU-07635,Retail,2025-03,3868.17,PPC,Customer-focused regional website
SKU-08688,Wholesale,2025-01,7910.66,TV-Ad,Devolved web-enabled attitude
SKU-06013,Online,2024-12,6533.97,Influencer,Face-to-face solution-oriented functionalities
SKU-06873,Online,2025-03,9765.08,Influencer,De-engineered composite synergy
SKU-06366,Retail,2024-07,2930.36,Email,Cross-group optimal orchestration
SKU-03316,Wholesale,2025-01,8802.02,PPC,Object-based incremental methodology
SKU-04159,Retail,2025-06,937.03,PPC,Switchable contextually-based Graphical User Interface
SKU-04755,Wholesale,2025-06,9126.38,TV-Ad,Organic actuating utilization
SKU-09316,Retail,2024-09,2459.99,PPC,Open-source demand-driven neural-net
